company;contract;month;year;lines
OrientTel;Control;5;2015;1254
OrientTel;Control;5;2015;1581
OrientTel;Control;5;2015;1597
OrientTel;Control;5;2015;1889
OrientTel;Control;5;2015;1892
OrientTel;Control;5;2015;2032
OrientTel;Control;5;2015;2103
OrientTel;Control;5;2015;2231
OrientTel;Control;5;2015;2316
OrientTel;Prepaid;5;2015;2396
OrientTel;Control;5;2015;2416
OrientTel;Control;5;2015;2448
OrientTel;Control;5;2015;2635
OrientTel;Control;5;2015;2676
OrientTel;Control;5;2015;2820
OrientTel;Control;5;2015;3501
OrientTel;Prepaid;5;2015;3831
OrientTel;Prepaid;5;2015;4054
OrientTel;Prepaid;5;2015;4135
OrientTel;Prepaid;5;2015;4310
OrientTel;Control;5;2015;4811
OrientTel;Control;5;2015;4937
OrientTel;Prepaid;5;2015;5564
OrientTel;Prepaid;5;2015;5647
OrientTel;Prepaid;5;2015;5674
OrientTel;Prepaid;5;2015;5739
OrientTel;Prepaid;5;2015;6490
OrientTel;Control;5;2015;6787
OrientTel;Prepaid;5;2015;9605
OrientTel;Prepaid;5;2015;12446
OrientTel;Prepaid;5;2015;12912
OrientTel;Prepaid;5;2015;13051
OrientTel;Prepaid;5;2015;13914
OrientTel;Prepaid;5;2015;14064
OrientTel;Prepaid;5;2015;14240
OrientTel;Prepaid;5;2015;15399
OrientTel;Prepaid;5;2015;15860
OrientTel;Prepaid;5;2015;16929
OrientTel;Prepaid;5;2015;17432
OrientTel;Prepaid;5;2015;18301
OrientTel;Prepaid;5;2015;18443
OrientTel;Control;5;2015;18982
OrientTel;Prepaid;5;2015;22744
OrientTel;Prepaid;5;2015;33775
OrientTel;Prepaid;5;2015;127640
ComTel;Control;6;2015;1
ComTel;Control;6;2015;2
ComTel;Control;6;2015;3
ComTel;Control;6;2015;3
ComTel;Control;6;2015;4
ComTel;Control;6;2015;4
ComTel;Control;6;2015;5
ComTel;Control;6;2015;5
ComTel;Control;6;2015;7
ComTel;Control;6;2015;12
ComTel;Control;6;2015;14
ComTel;Control;6;2015;22
ComTel;Control;6;2015;22
ComTel;Control;6;2015;22
ComTel;Control;6;2015;27
ComTel;Control;6;2015;36
ComTel;Control;6;2015;38
ComTel;Control;6;2015;53
ComTel;Control;6;2015;65
ComTel;Control;6;2015;72
ComTel;Control;6;2015;73
ComTel;Control;6;2015;149
ComTel;Control;6;2015;198
ComTel;Control;6;2015;332
ComTel;Control;6;2015;1110
ComTel;Control;6;2015;2372
ComTel;Postpaid;6;2015;7255
ComTel;Postpaid;6;2015;9646
ComTel;Postpaid;6;2015;12225
ComTel;Postpaid;6;2015;13107
ComTel;Postpaid;6;2015;13293
ComTel;Postpaid;6;2015;15469
ComTel;Prepaid;6;2015;15924
ComTel;Postpaid;6;2015;17472
ComTel;Postpaid;6;2015;21605
ComTel;Postpaid;6;2015;21944
ComTel;Postpaid;6;2015;26962
ComTel;Prepaid;6;2015;29552
ComTel;Postpaid;6;2015;30340
ComTel;Prepaid;6;2015;33593
ComTel;Postpaid;6;2015;35489
ComTel;Postpaid;6;2015;36611
ComTel;Prepaid;6;2015;38184
ComTel;Prepaid;6;2015;43776
ComTel;Prepaid;6;2015;46710
ComTel;Postpaid;6;2015;47968
ComTel;Prepaid;6;2015;53289
ComTel;Postpaid;6;2015;61955
ComTel;Postpaid;6;2015;62976
ComTel;Postpaid;6;2015;63562
ComTel;Postpaid;6;2015;64942
ComTel;Postpaid;6;2015;68431
ComTel;Postpaid;6;2015;69085
ComTel;Prepaid;6;2015;71707
ComTel;Postpaid;6;2015;71993
ComTel;Prepaid;6;2015;106365
ComTel;Prepaid;6;2015;111710
ComTel;Prepaid;6;2015;118517
ComTel;Prepaid;6;2015;119267
ComTel;Prepaid;6;2015;129623
ComTel;Prepaid;6;2015;141794
ComTel;Prepaid;6;2015;165802
ComTel;Postpaid;6;2015;166384
ComTel;Prepaid;6;2015;174671
ComTel;Postpaid;6;2015;182798
ComTel;Prepaid;6;2015;190628
ComTel;Prepaid;6;2015;210428
ComTel;Prepaid;6;2015;210519
ComTel;Prepaid;6;2015;253245
ComTel;Postpaid;6;2015;279530
ComTel;Prepaid;6;2015;354078
ComTel;Prepaid;6;2015;370287
ComTel;Prepaid;6;2015;408080
ComTel;Prepaid;6;2015;502230
ComTel;Postpaid;6;2015;511525
ComTel;Prepaid;6;2015;1249489
ComTel;Postpaid;6;2015;2017546
ComTel;Prepaid;6;2015;3285694
SurTel;Postpaid;6;2015;1
SurTel;Postpaid;6;2015;1
SurTel;Postpaid;6;2015;1
SurTel;Postpaid;6;2015;2
SurTel;Postpaid;6;2015;5
SurTel;Postpaid;6;2015;10
SurTel;Control;6;2015;13
SurTel;Control;6;2015;23
SurTel;Prepaid;6;2015;34
SurTel;Control;6;2015;49
SurTel;Prepaid;6;2015;50
SurTel;Prepaid;6;2015;66
SurTel;Control;6;2015;72
SurTel;Prepaid;6;2015;76
SurTel;Control;6;2015;78
SurTel;Prepaid;6;2015;81
SurTel;Control;6;2015;94
SurTel;Control;6;2015;96
SurTel;Control;6;2015;111
SurTel;Postpaid;6;2015;113
SurTel;Prepaid;6;2015;133
SurTel;Prepaid;6;2015;144
SurTel;Postpaid;6;2015;157
SurTel;Postpaid;6;2015;218
SurTel;Prepaid;6;2015;226
SurTel;Postpaid;6;2015;241
SurTel;Postpaid;6;2015;274
SurTel;Postpaid;6;2015;304
SurTel;Postpaid;6;2015;539
SurTel;Control;6;2015;649
SurTel;Postpaid;6;2015;852
SurTel;Prepaid;6;2015;895
SurTel;Postpaid;6;2015;1212
SurTel;Postpaid;6;2015;1345
SurTel;Prepaid;6;2015;1493
SurTel;Postpaid;6;2015;1550
SurTel;Postpaid;6;2015;2050
SurTel;Postpaid;6;2015;2097
SurTel;Control;6;2015;2734
SurTel;Prepaid;6;2015;2888
SurTel;Prepaid;6;2015;3163
SurTel;Prepaid;6;2015;3523
SurTel;Prepaid;6;2015;4033
SurTel;Control;6;2015;4157
SurTel;Prepaid;6;2015;4285
SurTel;Postpaid;6;2015;4374
SurTel;Control;6;2015;6450
SurTel;Control;6;2015;6830
SurTel;Control;6;2015;7743
SurTel;Control;6;2015;8997
SurTel;Prepaid;6;2015;10072
SurTel;Control;6;2015;14286
SurTel;Prepaid;6;2015;15372
SurTel;Prepaid;6;2015;17376
SurTel;Prepaid;6;2015;22840
SurTel;Postpaid;6;2015;25754
SurTel;Control;6;2015;25856
SurTel;Prepaid;6;2015;26530
SurTel;Control;6;2015;27979
SurTel;Control;6;2015;29795
SurTel;Postpaid;6;2015;29801
SurTel;Prepaid;6;2015;38397
SurTel;Prepaid;6;2015;40932
SurTel;Control;6;2015;41543
SurTel;Prepaid;6;2015;45475
SurTel;Control;6;2015;54381
SurTel;Control;6;2015;58342
SurTel;Control;6;2015;69415
SurTel;Control;6;2015;131110
SurTel;Prepaid;6;2015;292161
SurTel;Prepaid;6;2015;400930
SurTel;Control;6;2015;516395
PeruTel;Postpaid;6;2015;2313
PeruTel;Control;6;2015;4337
PeruTel;Postpaid;6;2015;5277
PeruTel;Postpaid;6;2015;7550
PeruTel;Postpaid;6;2015;8311
PeruTel;Postpaid;6;2015;10183
PeruTel;Postpaid;6;2015;12758
PeruTel;Prepaid;6;2015;13174
PeruTel;Postpaid;6;2015;13189
PeruTel;Postpaid;6;2015;19061
PeruTel;Postpaid;6;2015;19717
PeruTel;Postpaid;6;2015;20035
PeruTel;Postpaid;6;2015;20253
PeruTel;Control;6;2015;20943
PeruTel;Postpaid;6;2015;22347
PeruTel;Control;6;2015;25718
PeruTel;Postpaid;6;2015;26971
PeruTel;Postpaid;6;2015;28428
PeruTel;Postpaid;6;2015;30057
PeruTel;Control;6;2015;31033
PeruTel;Control;6;2015;33972
PeruTel;Postpaid;6;2015;34139
PeruTel;Postpaid;6;2015;36386
PeruTel;Postpaid;6;2015;40601
PeruTel;Control;6;2015;41607
PeruTel;Postpaid;6;2015;41742
PeruTel;Control;6;2015;41891
PeruTel;Postpaid;6;2015;43379
PeruTel;Control;6;2015;56392
PeruTel;Postpaid;6;2015;58940
PeruTel;Control;6;2015;62420
PeruTel;Control;6;2015;65766
PeruTel;Prepaid;6;2015;66294
PeruTel;Postpaid;6;2015;67406
PeruTel;Control;6;2015;69500
PeruTel;Postpaid;6;2015;73721
PeruTel;Postpaid;6;2015;76956
PeruTel;Control;6;2015;77759
PeruTel;Prepaid;6;2015;78496
PeruTel;Control;6;2015;82131
PeruTel;Control;6;2015;82337
PeruTel;Prepaid;6;2015;83144
PeruTel;Control;6;2015;84055
PeruTel;Prepaid;6;2015;96520
PeruTel;Control;6;2015;96540
PeruTel;Prepaid;6;2015;101464
PeruTel;Control;6;2015;113175
PeruTel;Prepaid;6;2015;113921
PeruTel;Control;6;2015;127176
PeruTel;Postpaid;6;2015;143565
PeruTel;Control;6;2015;144540
PeruTel;Control;6;2015;153232
PeruTel;Prepaid;6;2015;154499
PeruTel;Prepaid;6;2015;165184
PeruTel;Prepaid;6;2015;167947
PeruTel;Control;6;2015;168350
PeruTel;Prepaid;6;2015;184706
PeruTel;Control;6;2015;203554
PeruTel;Prepaid;6;2015;216753
PeruTel;Control;6;2015;220854
PeruTel;Control;6;2015;222886
PeruTel;Control;6;2015;235874
PeruTel;Prepaid;6;2015;247350
PeruTel;Prepaid;6;2015;251507
PeruTel;Prepaid;6;2015;295193
PeruTel;Prepaid;6;2015;315110
PeruTel;Prepaid;6;2015;408028
PeruTel;Prepaid;6;2015;430664
PeruTel;Prepaid;6;2015;436200
PeruTel;Prepaid;6;2015;450720
PeruTel;Prepaid;6;2015;469269
PeruTel;Prepaid;6;2015;491070
PeruTel;Prepaid;6;2015;544315
PeruTel;Prepaid;6;2015;612815
PeruTel;Postpaid;6;2015;636073
PeruTel;Control;6;2015;973680
PeruTel;Prepaid;6;2015;2285462
PeruTel;Prepaid;6;2015;3808134
OrientTel;Postpaid;6;2015;1
OrientTel;Postpaid;6;2015;1
OrientTel;Postpaid;6;2015;1
OrientTel;Postpaid;6;2015;1
OrientTel;Postpaid;6;2015;1
OrientTel;Postpaid;6;2015;1
OrientTel;Postpaid;6;2015;2
OrientTel;Postpaid;6;2015;2
OrientTel;Postpaid;6;2015;2
OrientTel;Postpaid;6;2015;3
OrientTel;Postpaid;6;2015;3
OrientTel;Postpaid;6;2015;3
OrientTel;Postpaid;6;2015;4
OrientTel;Postpaid;6;2015;7
OrientTel;Postpaid;6;2015;9
OrientTel;Postpaid;6;2015;12
OrientTel;Postpaid;6;2015;40
OrientTel;Control;6;2015;464
OrientTel;Control;6;2015;752
OrientTel;Control;6;2015;768
OrientTel;Control;6;2015;795
OrientTel;Control;6;2015;837
OrientTel;Control;6;2015;1045
OrientTel;Control;6;2015;1380
OrientTel;Control;6;2015;1720
OrientTel;Control;6;2015;1740
OrientTel;Control;6;2015;2039
OrientTel;Control;6;2015;2067
OrientTel;Control;6;2015;2206
OrientTel;Control;6;2015;2212
OrientTel;Control;6;2015;2366
OrientTel;Control;6;2015;2400
OrientTel;Control;6;2015;2540
OrientTel;Control;6;2015;2577
OrientTel;Prepaid;6;2015;2711
OrientTel;Control;6;2015;2721
OrientTel;Control;6;2015;2916
OrientTel;Control;6;2015;3045
OrientTel;Control;6;2015;3980
OrientTel;Control;6;2015;5087
OrientTel;Control;6;2015;5127
OrientTel;Prepaid;6;2015;5151
OrientTel;Prepaid;6;2015;5511
OrientTel;Prepaid;6;2015;5727
OrientTel;Prepaid;6;2015;5932
OrientTel;Control;6;2015;7153
OrientTel;Prepaid;6;2015;7485
OrientTel;Prepaid;6;2015;7545
OrientTel;Prepaid;6;2015;7566
OrientTel;Prepaid;6;2015;8550
OrientTel;Prepaid;6;2015;9024
OrientTel;Prepaid;6;2015;13759
OrientTel;Prepaid;6;2015;16609
OrientTel;Prepaid;6;2015;17437
OrientTel;Prepaid;6;2015;17824
OrientTel;Prepaid;6;2015;18373
OrientTel;Prepaid;6;2015;18569
OrientTel;Prepaid;6;2015;20129
OrientTel;Prepaid;6;2015;20840
OrientTel;Control;6;2015;20942
OrientTel;Prepaid;6;2015;21633
OrientTel;Prepaid;6;2015;22375
OrientTel;Prepaid;6;2015;23944
OrientTel;Prepaid;6;2015;24473
OrientTel;Prepaid;6;2015;27695
OrientTel;Prepaid;6;2015;31611
OrientTel;Prepaid;6;2015;43664
OrientTel;Prepaid;6;2015;180033
ComTel;Control;7;2015;1
ComTel;Control;7;2015;3
ComTel;Control;7;2015;3
ComTel;Control;7;2015;4
ComTel;Control;7;2015;4
ComTel;Control;7;2015;5
ComTel;Control;7;2015;5
ComTel;Control;7;2015;5
ComTel;Control;7;2015;6
ComTel;Control;7;2015;10
ComTel;Control;7;2015;14
ComTel;Control;7;2015;19
ComTel;Control;7;2015;20
ComTel;Control;7;2015;22
ComTel;Control;7;2015;38
ComTel;Control;7;2015;45
ComTel;Control;7;2015;47
ComTel;Control;7;2015;58
ComTel;Control;7;2015;63
ComTel;Control;7;2015;63
ComTel;Control;7;2015;139
ComTel;Control;7;2015;142
ComTel;Control;7;2015;196
ComTel;Control;7;2015;315
ComTel;Control;7;2015;1120
ComTel;Control;7;2015;2150
ComTel;Postpaid;7;2015;7961
ComTel;Postpaid;7;2015;10782
ComTel;Postpaid;7;2015;13450
ComTel;Postpaid;7;2015;13557
ComTel;Postpaid;7;2015;14786
ComTel;Postpaid;7;2015;15825
ComTel;Prepaid;7;2015;16454
ComTel;Postpaid;7;2015;18997
ComTel;Postpaid;7;2015;22217
ComTel;Postpaid;7;2015;23517
ComTel;Postpaid;7;2015;27727
ComTel;Prepaid;7;2015;29707
ComTel;Postpaid;7;2015;31087
ComTel;Prepaid;7;2015;34039
ComTel;Postpaid;7;2015;37262
ComTel;Prepaid;7;2015;37923
ComTel;Postpaid;7;2015;38981
ComTel;Prepaid;7;2015;46663
ComTel;Prepaid;7;2015;47829
ComTel;Postpaid;7;2015;52680
ComTel;Prepaid;7;2015;52764
ComTel;Postpaid;7;2015;64880
ComTel;Postpaid;7;2015;66876
ComTel;Postpaid;7;2015;69279
ComTel;Prepaid;7;2015;71336
ComTel;Postpaid;7;2015;71924
ComTel;Postpaid;7;2015;72297
ComTel;Postpaid;7;2015;81127
ComTel;Prepaid;7;2015;105826
ComTel;Prepaid;7;2015;113114
ComTel;Prepaid;7;2015;122124
ComTel;Prepaid;7;2015;129989
ComTel;Prepaid;7;2015;132463
ComTel;Prepaid;7;2015;146357
ComTel;Postpaid;7;2015;158850
ComTel;Prepaid;7;2015;169674
ComTel;Postpaid;7;2015;170190
ComTel;Prepaid;7;2015;177304
ComTel;Postpaid;7;2015;185031
ComTel;Prepaid;7;2015;210321
ComTel;Prepaid;7;2015;214503
ComTel;Prepaid;7;2015;260109
ComTel;Prepaid;7;2015;260970
ComTel;Postpaid;7;2015;280432
ComTel;Prepaid;7;2015;354113
ComTel;Prepaid;7;2015;367923
ComTel;Prepaid;7;2015;404336
ComTel;Postpaid;7;2015;500670
ComTel;Prepaid;7;2015;501492
ComTel;Prepaid;7;2015;1219602
ComTel;Postpaid;7;2015;1885151
ComTel;Prepaid;7;2015;3172310
SurTel;Postpaid;7;2015;3
SurTel;Postpaid;7;2015;5
SurTel;Postpaid;7;2015;10
SurTel;Postpaid;7;2015;13
SurTel;Postpaid;7;2015;19
SurTel;Postpaid;7;2015;21
SurTel;Postpaid;7;2015;21
SurTel;Postpaid;7;2015;27
SurTel;Postpaid;7;2015;31
SurTel;Prepaid;7;2015;71
SurTel;Prepaid;7;2015;104
SurTel;Postpaid;7;2015;123
SurTel;Prepaid;7;2015;137
SurTel;Prepaid;7;2015;150
SurTel;Prepaid;7;2015;158
SurTel;Control;7;2015;164
SurTel;Postpaid;7;2015;167
SurTel;Postpaid;7;2015;186
SurTel;Control;7;2015;246
SurTel;Control;7;2015;284
SurTel;Prepaid;7;2015;296
SurTel;Prepaid;7;2015;297
SurTel;Postpaid;7;2015;298
SurTel;Postpaid;7;2015;304
SurTel;Postpaid;7;2015;309
SurTel;Prepaid;7;2015;361
SurTel;Control;7;2015;368
SurTel;Postpaid;7;2015;450
SurTel;Control;7;2015;513
SurTel;Control;7;2015;572
SurTel;Postpaid;7;2015;585
SurTel;Control;7;2015;625
SurTel;Control;7;2015;698
SurTel;Postpaid;7;2015;914
SurTel;Postpaid;7;2015;990
SurTel;Postpaid;7;2015;1298
SurTel;Prepaid;7;2015;1400
SurTel;Postpaid;7;2015;1434
SurTel;Postpaid;7;2015;1581
SurTel;Prepaid;7;2015;1601
SurTel;Prepaid;7;2015;1687
SurTel;Control;7;2015;1974
SurTel;Prepaid;7;2015;2860
SurTel;Control;7;2015;2898
SurTel;Postpaid;7;2015;3242
SurTel;Control;7;2015;3332
SurTel;Prepaid;7;2015;3473
SurTel;Prepaid;7;2015;3570
SurTel;Prepaid;7;2015;4547
SurTel;Control;7;2015;4881
SurTel;Control;7;2015;7609
SurTel;Control;7;2015;7915
SurTel;Prepaid;7;2015;10124
SurTel;Control;7;2015;10160
SurTel;Prepaid;7;2015;11413
SurTel;Control;7;2015;14760
SurTel;Prepaid;7;2015;15846
SurTel;Control;7;2015;17370
SurTel;Prepaid;7;2015;18343
SurTel;Prepaid;7;2015;27673
SurTel;Postpaid;7;2015;28053
SurTel;Prepaid;7;2015;28448
SurTel;Control;7;2015;28964
SurTel;Control;7;2015;31826
SurTel;Postpaid;7;2015;31972
SurTel;Prepaid;7;2015;36721
SurTel;Control;7;2015;37033
SurTel;Control;7;2015;38967
SurTel;Prepaid;7;2015;39090
SurTel;Control;7;2015;39938
SurTel;Control;7;2015;58354
SurTel;Control;7;2015;172584
SurTel;Prepaid;7;2015;306107
SurTel;Prepaid;7;2015;479200
SurTel;Control;7;2015;597855
PeruTel;Postpaid;7;2015;2409
PeruTel;Control;7;2015;4788
PeruTel;Postpaid;7;2015;5212
PeruTel;Postpaid;7;2015;7777
PeruTel;Postpaid;7;2015;8483
PeruTel;Postpaid;7;2015;10265
PeruTel;Postpaid;7;2015;12564
PeruTel;Postpaid;7;2015;13116
PeruTel;Prepaid;7;2015;13342
PeruTel;Postpaid;7;2015;19012
PeruTel;Postpaid;7;2015;19602
PeruTel;Postpaid;7;2015;19699
PeruTel;Postpaid;7;2015;19815
PeruTel;Postpaid;7;2015;21699
PeruTel;Control;7;2015;23526
PeruTel;Postpaid;7;2015;25980
PeruTel;Control;7;2015;28710
PeruTel;Postpaid;7;2015;29125
PeruTel;Postpaid;7;2015;31504
PeruTel;Control;7;2015;32434
PeruTel;Postpaid;7;2015;33553
PeruTel;Postpaid;7;2015;35477
PeruTel;Control;7;2015;35584
PeruTel;Postpaid;7;2015;40080
PeruTel;Postpaid;7;2015;41743
PeruTel;Control;7;2015;44347
PeruTel;Control;7;2015;45068
PeruTel;Postpaid;7;2015;45148
PeruTel;Postpaid;7;2015;57839
PeruTel;Control;7;2015;60229
PeruTel;Control;7;2015;64687
PeruTel;Prepaid;7;2015;65921
PeruTel;Postpaid;7;2015;66019
PeruTel;Control;7;2015;70033
PeruTel;Postpaid;7;2015;71510
PeruTel;Postpaid;7;2015;74096
PeruTel;Control;7;2015;74162
PeruTel;Prepaid;7;2015;78252
PeruTel;Control;7;2015;83897
PeruTel;Control;7;2015;86379
PeruTel;Control;7;2015;86574
PeruTel;Control;7;2015;89492
PeruTel;Prepaid;7;2015;91921
PeruTel;Prepaid;7;2015;95634
PeruTel;Control;7;2015;104267
PeruTel;Prepaid;7;2015;105595
PeruTel;Prepaid;7;2015;115236
PeruTel;Control;7;2015;119588
PeruTel;Postpaid;7;2015;127399
PeruTel;Control;7;2015;133425
PeruTel;Prepaid;7;2015;149288
PeruTel;Control;7;2015;156176
PeruTel;Prepaid;7;2015;163692
PeruTel;Control;7;2015;167359
PeruTel;Control;7;2015;172248
PeruTel;Prepaid;7;2015;172727
PeruTel;Prepaid;7;2015;187724
PeruTel;Control;7;2015;206601
PeruTel;Control;7;2015;212707
PeruTel;Prepaid;7;2015;218859
PeruTel;Control;7;2015;235088
PeruTel;Control;7;2015;243588
PeruTel;Prepaid;7;2015;248257
PeruTel;Prepaid;7;2015;254467
PeruTel;Prepaid;7;2015;292340
PeruTel;Prepaid;7;2015;313347
PeruTel;Prepaid;7;2015;405257
PeruTel;Prepaid;7;2015;430395
PeruTel;Prepaid;7;2015;439954
PeruTel;Prepaid;7;2015;449817
PeruTel;Prepaid;7;2015;467766
PeruTel;Prepaid;7;2015;498919
PeruTel;Prepaid;7;2015;539468
PeruTel;Postpaid;7;2015;604486
PeruTel;Prepaid;7;2015;619962
PeruTel;Control;7;2015;978463
PeruTel;Prepaid;7;2015;2226355
PeruTel;Prepaid;7;2015;3774939
OrientTel;Postpaid;7;2015;1
OrientTel;Postpaid;7;2015;1
OrientTel;Postpaid;7;2015;1
OrientTel;Postpaid;7;2015;1
OrientTel;Postpaid;7;2015;1
OrientTel;Postpaid;7;2015;1
OrientTel;Postpaid;7;2015;1
OrientTel;Postpaid;7;2015;2
OrientTel;Postpaid;7;2015;2
OrientTel;Postpaid;7;2015;2
OrientTel;Postpaid;7;2015;2
OrientTel;Postpaid;7;2015;4
OrientTel;Postpaid;7;2015;5
OrientTel;Postpaid;7;2015;7
OrientTel;Postpaid;7;2015;10
OrientTel;Postpaid;7;2015;41
OrientTel;Control;7;2015;411
OrientTel;Control;7;2015;575
OrientTel;Control;7;2015;696
OrientTel;Control;7;2015;717
OrientTel;Control;7;2015;806
OrientTel;Control;7;2015;807
OrientTel;Control;7;2015;1230
OrientTel;Control;7;2015;1447
OrientTel;Control;7;2015;1511
OrientTel;Control;7;2015;1748
OrientTel;Control;7;2015;1871
OrientTel;Control;7;2015;2039
OrientTel;Control;7;2015;2073
OrientTel;Control;7;2015;2129
OrientTel;Control;7;2015;2152
OrientTel;Control;7;2015;2191
OrientTel;Control;7;2015;2237
OrientTel;Control;7;2015;2346
OrientTel;Control;7;2015;2849
OrientTel;Control;7;2015;2952
OrientTel;Control;7;2015;3798
OrientTel;Control;7;2015;4090
OrientTel;Control;7;2015;4713
OrientTel;Prepaid;7;2015;5325
OrientTel;Prepaid;7;2015;6134
OrientTel;Prepaid;7;2015;6313
OrientTel;Prepaid;7;2015;6493
OrientTel;Control;7;2015;6516
OrientTel;Prepaid;7;2015;6582
OrientTel;Prepaid;7;2015;8156
OrientTel;Prepaid;7;2015;8221
OrientTel;Prepaid;7;2015;8244
OrientTel;Prepaid;7;2015;9856
OrientTel;Prepaid;7;2015;14277
OrientTel;Prepaid;7;2015;18086
OrientTel;Prepaid;7;2015;18575
OrientTel;Prepaid;7;2015;19175
OrientTel;Prepaid;7;2015;19557
OrientTel;Prepaid;7;2015;19842
OrientTel;Prepaid;7;2015;21009
OrientTel;Control;7;2015;22061
OrientTel;Prepaid;7;2015;23379
OrientTel;Prepaid;7;2015;23479
OrientTel;Prepaid;7;2015;24504
OrientTel;Prepaid;7;2015;26335
OrientTel;Prepaid;7;2015;28769
OrientTel;Prepaid;7;2015;29018
OrientTel;Prepaid;7;2015;32856
OrientTel;Prepaid;7;2015;42916
OrientTel;Prepaid;7;2015;185966
ComTel;Control;8;2015;1
ComTel;Control;8;2015;2
ComTel;Control;8;2015;2
ComTel;Control;8;2015;4
ComTel;Control;8;2015;4
ComTel;Control;8;2015;5
ComTel;Control;8;2015;5
ComTel;Control;8;2015;5
ComTel;Control;8;2015;6
ComTel;Control;8;2015;11
ComTel;Control;8;2015;12
ComTel;Control;8;2015;12
ComTel;Control;8;2015;18
ComTel;Control;8;2015;20
ComTel;Control;8;2015;28
ComTel;Control;8;2015;31
ComTel;Control;8;2015;39
ComTel;Control;8;2015;51
ComTel;Control;8;2015;62
ComTel;Control;8;2015;65
ComTel;Control;8;2015;127
ComTel;Control;8;2015;132
ComTel;Control;8;2015;177
ComTel;Control;8;2015;316
ComTel;Control;8;2015;854
ComTel;Control;8;2015;2121
ComTel;Postpaid;8;2015;7848
ComTel;Postpaid;8;2015;10410
ComTel;Postpaid;8;2015;13133
ComTel;Postpaid;8;2015;13304
ComTel;Postpaid;8;2015;14105
ComTel;Postpaid;8;2015;15581
ComTel;Prepaid;8;2015;16702
ComTel;Postpaid;8;2015;17800
ComTel;Postpaid;8;2015;22508
ComTel;Postpaid;8;2015;23019
ComTel;Postpaid;8;2015;28074
ComTel;Prepaid;8;2015;29115
ComTel;Postpaid;8;2015;31996
ComTel;Prepaid;8;2015;34785
ComTel;Postpaid;8;2015;36738
ComTel;Postpaid;8;2015;37762
ComTel;Prepaid;8;2015;37837
ComTel;Prepaid;8;2015;46507
ComTel;Prepaid;8;2015;48311
ComTel;Postpaid;8;2015;49973
ComTel;Prepaid;8;2015;52491
ComTel;Postpaid;8;2015;63242
ComTel;Postpaid;8;2015;65105
ComTel;Postpaid;8;2015;65251
ComTel;Prepaid;8;2015;69662
ComTel;Postpaid;8;2015;70092
ComTel;Postpaid;8;2015;71200
ComTel;Postpaid;8;2015;75352
ComTel;Prepaid;8;2015;106282
ComTel;Prepaid;8;2015;112092
ComTel;Prepaid;8;2015;119412
ComTel;Prepaid;8;2015;121531
ComTel;Prepaid;8;2015;129832
ComTel;Prepaid;8;2015;142194
ComTel;Postpaid;8;2015;156510
ComTel;Prepaid;8;2015;167329
ComTel;Postpaid;8;2015;170809
ComTel;Prepaid;8;2015;177455
ComTel;Postpaid;8;2015;186096
ComTel;Prepaid;8;2015;209870
ComTel;Prepaid;8;2015;216163
ComTel;Prepaid;8;2015;256246
ComTel;Prepaid;8;2015;266214
ComTel;Postpaid;8;2015;281244
ComTel;Prepaid;8;2015;353497
ComTel;Prepaid;8;2015;368412
ComTel;Prepaid;8;2015;404913
ComTel;Postpaid;8;2015;498405
ComTel;Prepaid;8;2015;501387
ComTel;Prepaid;8;2015;1208551
ComTel;Postpaid;8;2015;1932018
ComTel;Prepaid;8;2015;3173416
SurTel;Postpaid;8;2015;3
SurTel;Postpaid;8;2015;3
SurTel;Postpaid;8;2015;10
SurTel;Postpaid;8;2015;10
SurTel;Postpaid;8;2015;13
SurTel;Postpaid;8;2015;14
SurTel;Postpaid;8;2015;18
SurTel;Postpaid;8;2015;19
SurTel;Postpaid;8;2015;19
SurTel;Prepaid;8;2015;89
SurTel;Postpaid;8;2015;108
SurTel;Postpaid;8;2015;133
SurTel;Prepaid;8;2015;158
SurTel;Postpaid;8;2015;175
SurTel;Prepaid;8;2015;183
SurTel;Prepaid;8;2015;185
SurTel;Control;8;2015;198
SurTel;Postpaid;8;2015;242
SurTel;Control;8;2015;254
SurTel;Postpaid;8;2015;272
SurTel;Postpaid;8;2015;278
SurTel;Prepaid;8;2015;295
SurTel;Postpaid;8;2015;334
SurTel;Control;8;2015;339
SurTel;Control;8;2015;348
SurTel;Prepaid;8;2015;363
SurTel;Prepaid;8;2015;385
SurTel;Prepaid;8;2015;422
SurTel;Control;8;2015;441
SurTel;Postpaid;8;2015;474
SurTel;Postpaid;8;2015;483
SurTel;Control;8;2015;546
SurTel;Control;8;2015;632
SurTel;Control;8;2015;681
SurTel;Postpaid;8;2015;708
SurTel;Postpaid;8;2015;970
SurTel;Postpaid;8;2015;1241
SurTel;Prepaid;8;2015;1293
SurTel;Postpaid;8;2015;1381
SurTel;Prepaid;8;2015;1700
SurTel;Control;8;2015;2058
SurTel;Prepaid;8;2015;2323
SurTel;Control;8;2015;2806
SurTel;Control;8;2015;2959
SurTel;Postpaid;8;2015;3067
SurTel;Prepaid;8;2015;3235
